,t_FBiH,3m_FBiH,6m_FBiH,9m_FBiH,1y_FBiH,2y_FBiH,3y_FBiH,5y_FBiH,6y_FBiH,7y_FBiH,10y_FBiH,15y_FBiH,t_AAA,1d_AAA,1m_AAA,3m_AAA,6m_AAA,9m_AAA,1y_AAA,1.5y_AAA,2y_AAA,3y_AAA,4y_AAA,5y_AAA,6y_AAA,7y_AAA,8y_AAA,9y_AAA,10y_AAA,15y_AAA,20y_AAA,t_euroarea,1d_euroarea,1m_euroarea,3m_euroarea,6m_euroarea,9m_euroarea,1y_euroarea,1.5y_euroarea,2y_euroarea,3y_euroarea,4y_euroarea,5y_euroarea,6y_euroarea,7y_euroarea,8y_euroarea,9y_euroarea,10y_euroarea,15y_euroarea,20y_euroarea,t_BAM,1d_BAM,1m_BAM,3m_BAM,6m_BAM,9m_BAM,1y_BAM,1.5y_BAM,2y_BAM,3y_BAM,4y_BAM,5y_BAM,6y_BAM,7y_BAM,8y_BAM,9y_BAM,10y_BAM,15y_BAM,20y_BAM
1761,,,,,,,,,,,,,2018-03-29,-0.6393131352462093,-0.6522212236965078,-0.6735784345586708,-0.6934715139191117,-0.7007979805855307,-0.6975435398594962,-0.6659639943883233,-0.6099561695982949,-0.4560368351816439,-0.2797876765865421,-0.1042909747372027,0.0593177464846981,0.2065475211738681,0.3364578583121389,0.4498833841025771,0.5484389371638745,0.8798218624277334,1.058021690212022,2018-03-29,-0.5142510808287518,-0.5232616367843589,-0.5369354465763729,-0.5461012223264241,-0.5434327773905441,-0.5307094828069161,-0.481153504394527,-0.4077455355399006,-0.2189676338768489,-0.0069175478192455,0.2049411957350848,0.4045513534771565,0.5865263480677463,0.7492573191290788,0.8931697057158772,1.0196917262231402,1.455455804225136,1.6954426838049592,2018-03-29,0.0056632050204769,0.1669244221956327,0.4829806497435744,0.9156615443565554,1.3032037293889862,1.6502421693889604,2.23903269741599,2.710491497602259,3.3887401135849218,3.8201311455892166,4.0923831273027025,4.262360214735066,4.366867559834978,4.42968118311607,4.466123279945776,4.486038065426927,4.493319694154905,4.474148926431024
1762,,,,,,,,,,,,,2018-04-03,-0.624108330460052,-0.6375976756967086,-0.6600354977057235,-0.6812776907740044,-0.689679146899437,-0.6872757463029342,-0.6568887014294553,-0.6016023872693337,-0.4483851549717315,-0.2724844078379478,-0.0973417822874287,0.0657905746283962,0.2124135379017788,0.3416193618075915,0.4542844244501136,0.5520608759420522,0.8799839801181988,1.0558559333188056,2018-04-03,-0.5081665298738686,-0.5166216982703568,-0.5294868107193174,-0.5381524549970944,-0.5356347935942427,-0.5235228222283155,-0.4759890013392187,-0.4049810091799788,-0.2202625777477624,-0.0101205749901556,0.2019742976885261,0.4033283692627805,0.5878302519078105,0.7532736799016995,0.8996709813164223,1.0282084500045643,1.4657768161075833,1.6996474514816198,2018-04-03,0.0062210245153902,0.1805041609687468,0.5210017703717669,0.9845550995960802,1.3968051767403586,1.7631761295210668,2.377222184206083,2.859834433529437,3.5319016051602428,3.9350151695738673,4.169047146344864,4.29785133335489,4.362065116352788,4.387398431065949,4.3899928030017525,4.379879938060005,4.285131618111703,4.2134847153616315
1763,,,,,,,,,,,,,2018-04-04,-0.6301165578955479,-0.6430852512222831,-0.6645850919138041,-0.6847296297891972,-0.6923438972536471,-0.6894051900784244,-0.6585135334348848,-0.6032334389107126,-0.4507745555834948,-0.2758856185278135,-0.1015925581406147,0.0609801048204108,0.2073310259509106,0.3365008028099483,0.4493031946834414,0.5473333322795542,0.8770412234113407,1.0543824463079834,2018-04-04,-0.4827325029462157,-0.4942272941762269,-0.5128093203316091,-0.5287530733994887,-0.5321713834456654,-0.5248640338690942,-0.484245217052651,-0.4174892633667504,-0.236446419390166,-0.0267923226768456,0.1858818275208289,0.3879358048450996,0.5729122090146479,0.7385428673711267,0.8848945409226037,1.013240515168091,1.4498421784640811,1.6842202523758738,2018-04-04,0.0077363683959483,0.2267851310094573,0.648886332662599,1.210095992294093,1.6947379531703293,2.1125503595143464,2.78076843249774,3.271106008243984,3.8808916414520302,4.179675599947707,4.306066982434503,4.34014692798915,4.327597836771573,4.294000101039246,4.253278181477873,4.212671191147992,4.077421530519455,4.03663656305377
1764,,,,,,,,,,,,,2018-04-05,-0.6285317557587081,-0.6403366394212189,-0.6596582401759685,-0.6770505834511349,-0.6824374959854476,-0.6777057785046545,-0.6442361470918483,-0.5873391172778941,-0.4332711192593086,-0.2577105511705007,-0.082940356458403,0.0802023365625812,0.2272882850063879,0.3573391258407756,0.4711197657172841,0.5701744119278445,0.9045991073154768,1.0851986734501806,2018-04-05,-0.4961683024363733,-0.5060263902388993,-0.5214318144344987,-0.5330989452959027,-0.5327649536280363,-0.5221674382995793,-0.4761402007720097,-0.4052393222499546,-0.218597797627849,-0.0056579984047502,0.2089797726779458,0.4122630339588653,0.5980753081532946,0.7643404126707445,0.911228867990685,1.040066689684208,1.478905344475156,1.7150967074621768,2018-04-05,0.0097278187902357,0.2840347563458622,0.8061253643295961,1.485469885961164,2.056239099936679,2.53411281242961,3.2632899793154597,3.7599262913761304,4.295756940959323,4.478227842552461,4.48847751316228,4.422299213851413,4.329001548157571,4.232852425803566,4.144848053204447,4.069123894116934,3.86214561621672,3.818967355034367
1767,,,,,,,,,,,,,2018-04-10,-0.6245379660899871,-0.6352254216453799,-0.6524429279268491,-0.6671624986523654,-0.670394376929146,-0.6639620554397587,-0.6282342950832422,-0.5702934950496834,-0.4166304387968669,-0.2434507645454164,-0.0719871648526098,0.0875396367492067,0.2310453066397082,0.3577301165211013,0.4684384966184334,0.5647372363859535,0.8894634644297916,1.06469746998502,2018-04-10,-0.521385200944851,-0.5273211974857017,-0.5352657999502886,-0.5372564647125615,-0.5288600387228666,-0.5116086163621771,-0.4557909352766423,-0.3788039595336609,-0.1874981382957976,0.0242321503548836,0.2349321066536553,0.433335085513999,0.6142824010435053,0.7761632157769025,0.919330058172184,1.045135776148676,1.4766266503713448,1.7116682027097037,2018-04-10,0.0091729845106928,0.2677036983719671,0.7630995378666318,1.4150946232885009,1.9705222631908723,2.4420779615765267,3.1765878756425625,3.691695502715961,4.27336193783626,4.491152649194951,4.519442262007315,4.456668643487405,4.357114757419489,4.249631104115098,4.148614846012201,4.060409059551565,3.8240813656581647,3.797302585300102
1768,,,,,,,,,,,,,2018-04-11,-0.6313284585933462,-0.6412723029144418,-0.6571559533854743,-0.6703321209950341,-0.6724836948475521,-0.6653509203612757,-0.629089972479024,-0.5714193834070924,-0.419543872689097,-0.2486807110751492,-0.0793855965011474,0.0783677648279415,0.2205365337978984,0.3462747901161904,0.4563522099169264,0.5522598338088143,0.8767762214478338,1.0525116271724952,2018-04-11,-0.5225842221114568,-0.5282068772998469,-0.5355769734421367,-0.5368743976310677,-0.5279606398178949,-0.510341551766146,-0.4541485783783603,-0.3771451586643142,-0.1864545270720263,0.0242621718675444,0.2338763191744526,0.4312817365249692,0.6113859932727888,0.7725934156564236,0.9152460516507775,1.040675202878326,1.471552629171982,1.706774783450279,2018-04-11,0.0098132091760191,0.2863686076048171,0.8119453604180652,1.4941362720448323,2.065654469571363,2.542865130963337,3.268477902911892,3.760785039911405,4.291084431672939,4.474736859906837,4.491923053346208,4.436122957831066,4.354470345540208,4.26962957442657,4.191580274663774,4.123910025795639,3.927004988983651,3.860213067498144
1769,,,,,,,,,,,,,2018-04-12,-0.6455357542824147,-0.6547552843271054,-0.6692708179712146,-0.6806825366209339,-0.6813555705491696,-0.672973565808201,-0.6347220491789143,-0.5755119500336328,-0.4212099652959127,-0.2481764730352953,-0.0766686384860406,0.083392106573882,0.2279204671960943,0.3560045611281222,0.468354555822799,0.5664182109255202,0.899459156044887,1.080480239970235,2018-04-12,-0.5364870591329223,-0.5395220793761215,-0.5422663965119534,-0.5382282393537832,-0.5255649471507171,-0.5054567794887683,-0.4470163624345211,-0.3700660176688952,-0.1821529266839014,0.0259783391938395,0.2349713059160176,0.4338765644224462,0.6171030082884315,0.7823893795475563,0.9294698349431094,1.0592085733370613,1.5029105689665396,1.7372479764630144,2018-04-12,0.0090165462140482,0.2638028125217461,0.7517902761962914,1.3936642296293569,1.9403168248761504,2.404549430025437,3.1289004521070094,3.6396424123823623,4.2273722328969825,4.46523189152209,4.520897860924596,4.48744884664712,4.415425825250509,4.331365162031392,4.248451640712068,4.172596320437059,3.922861386472274,3.8102597843099426
1770,,,,,,,,,,,,,2018-04-13,-0.6371697856315856,-0.6477408117868967,-0.6647448499260851,-0.6791937523260374,-0.6821877947370365,-0.6755267611559677,-0.639301543024712,-0.5807393396290088,-0.4253241252374184,-0.2497368674008733,-0.0753900192393119,0.0872795761306992,0.2340015123813952,0.3638390483110019,0.4775470327764486,0.5766410828037367,0.9120039018070564,1.0935910970681388,2018-04-13,-0.5375315912928607,-0.5408281692252647,-0.5440458455815294,-0.5405617437483468,-0.528288050323956,-0.508427968235984,-0.4501382782246006,-0.3729880567515806,-0.1840242875458848,0.0255706525626298,0.2361034247567897,0.4364450336271623,0.6209206197004047,0.7872415168600142,0.9351458509510806,1.0655177138955363,1.510446791661014,1.744589158572487,2018-04-13,0.0097534810354036,0.2816131223423223,0.7973071027703527,1.4649116995038494,2.0229339948928993,2.4883542098985467,3.196791368123326,3.681037858029329,4.219215028146667,4.432297806102512,4.488250999207763,4.47177304685632,4.424873337546546,4.367854819052685,4.310111376465116,4.255647759641997,4.052279679680258,3.930780878807123
1771,,,,,,,,,,,,,2018-04-16,-0.636407299393023,-0.6468542130077344,-0.6636391267816311,-0.6778431712498467,-0.6806767074351403,-0.6739237845053792,-0.637669421235743,-0.5792179391803192,-0.4242274980924287,-0.2491288344476832,-0.0752149425423063,0.0871164295896615,0.2335964684153966,0.3632748355449093,0.4768886216713026,0.5759365212637517,0.911394280705975,1.0931720688311677,2018-04-16,-0.5340853289629846,-0.5368473507000535,-0.5391046442274596,-0.5345138021464919,-0.5214835527742143,-0.5011663123364398,-0.4426860025027288,-0.3660685149546445,-0.1794663891317487,0.0270178617582139,0.234401186675905,0.4319184707521533,0.6140506761822913,0.7785451543136102,0.9251115166575214,1.0545745867434455,1.4990569852161553,1.7353313927114016,2018-04-16,0.0088289517231135,0.2583506371270477,0.7369812888002449,1.3682486078894434,1.907759262463772,2.367681670399163,3.0898300081150167,3.604207189625079,4.207696470475857,4.463741653605604,4.534675093243315,4.511671628051019,4.445075749882686,4.361992432729851,4.276444745562367,4.195205105644823,3.899924215539335,3.7406719450641184
1772,,,,,,,,,,,,,2018-04-17,-0.6151206252159824,-0.6277355219774441,-0.6486051835907529,-0.6680261678110562,-0.6751327846615727,-0.6718547111528572,-0.6406386955810097,-0.5853195319814049,-0.4330692079210658,-0.2582931859226294,-0.0838118753654644,0.0792534144664136,0.2263309530695085,0.3563769302570225,0.4701310392746967,0.5691320249585532,0.9030523138027268,1.0831439817892856,2018-04-17,-0.5261576635207167,-0.5301134666770704,-0.5346805666738585,-0.5331790112784649,-0.5228311797316603,-0.504834129573573,-0.4500643276456486,-0.3761409067459667,-0.1927247095996023,0.0124862241014582,0.2196756427983093,0.4175579792888104,0.6002983034356806,0.7654600191912255,0.9126523919055156,1.0426516291477783,1.4883130340444382,1.7243066162466096,2018-04-17,0.0073384258627963,0.2142401981825378,0.6165139843457927,1.1594655260621705,1.636921295924633,2.0560495108871133,2.7442878118975207,3.267738742018086,3.9524013133520457,4.312026395362767,4.47451912176516,4.520316359073452,4.499548274085233,4.443081013660213,4.369604340675807,4.290166828389026,3.9433702348890254,3.727172037350315
1773,,,,,,,,,,,,,2018-04-18,-0.6115432431309593,-0.6237134307522892,-0.6437220241598778,-0.6619942513851687,-0.6681131647374001,-0.6639967695536679,-0.6315064405568096,-0.5753764775743448,-0.4225798643816816,-0.2482546481769763,-0.0748193515959814,0.0868856436276512,0.2324751332213415,0.361022742292544,0.4733373837346866,0.5709947189081346,0.8998513857585522,1.0769729090601103,2018-04-18,-0.5132006198137189,-0.518353938850201,-0.525120725566639,-0.5263000090885694,-0.5180108993722339,-0.5015675112548523,-0.4487724864773632,-0.375810290716867,-0.1928888161235757,0.0122216139464192,0.218903617540656,0.415697736001503,0.5968745415889245,0.7601962634201609,0.905472363672546,1.0336414908653089,1.4739958371478237,1.710700400275333,2018-04-18,0.0082038557888321,0.2401420915718127,0.6864319198581665,1.2782388088529348,1.7875001975342957,2.2247913851286816,2.919360787044745,3.4230493068933123,4.033915212993918,4.314193563341514,4.412963123654708,4.4159017271992465,4.37156127056158,4.306898304624176,4.236420289566421,4.167546650724462,3.911210374532305,3.775111640229998
1774,,,,,,,,,,,,,2018-04-19,-0.6090201346822863,-0.6213402296801547,-0.6412910302419477,-0.6586825116509298,-0.6631601654229811,-0.6568257696419768,-0.6187547322168818,-0.5562530143854181,-0.3906010798345054,-0.2051866512911697,-0.0232304393466158,0.1444840583791995,0.2939649479080204,0.4247591970223885,0.5381148090443508,0.6359708492617502,0.9607503296526958,1.1331040923097624,2018-04-19,-0.5022376285784399,-0.5083780014034672,-0.5166920878990438,-0.5191005121904153,-0.5109585835831565,-0.4938023563739664,-0.4377266679841014,-0.3599507627759859,-0.1658534114509144,0.0496533934473664,0.2644666151160351,0.4668495059633812,0.6513469047529838,0.8161928304372079,0.961687606905098,1.0892000495998992,1.52233332115446,1.7538660560922068,2018-04-19,0.0088746075353647,0.2596730258506818,0.7402635505047446,1.3729721198235705,1.9124482149087452,2.3711747004787966,3.0884793155053982,3.596092218829007,4.184732258396967,4.42842876544467,4.49186992661082,4.466783413399823,4.403167859355089,4.327389969970628,4.252616691787457,4.18478759725387,3.9739788836224927,3.896795156489425
1775,,,,,,,,,,,,,2018-04-20,-0.6062542569965863,-0.6191169597394708,-0.6400429750978482,-0.6585592034995096,-0.663806736443648,-0.6579383593596138,-0.62006214263858,-0.5570122067315122,-0.3888950739057142,-0.2001445093968596,-0.0146679209024425,0.1563978301731916,0.3089019034745401,0.4423410903030023,0.5579703924646511,0.6577628436422653,0.9886573630296832,1.1639949699792438,2018-04-20,-0.5211689907585368,-0.5253934362890724,-0.5301726391842798,-0.52823080341838,-0.5166918140660961,-0.496908759553615,-0.4372973966278151,-0.3575158633981061,-0.1615687689022955,0.0551193930535216,0.2715723947665971,0.4762654366897187,0.6635725455003207,0.8314464315354257,0.9799221460527292,1.1101674945855748,1.550702503927134,1.7813465572193907,2018-04-20,0.0087347655342054,0.2551747887710992,0.7267660551296922,1.3462861731015372,1.8732772427883968,2.32048543135932,3.018252997146987,3.511355491337993,4.085105494204942,4.328613272460992,4.401089712357219,4.389804486705043,4.3417190638079735,4.2813889395267735,4.2210545940270485,4.166298878551382,4.003503257986157,3.96104855111456
1776,,,,,,,,,,,,,2018-04-23,-0.6041741046444989,-0.6169900694030305,-0.6377449146542136,-0.6558453420053321,-0.6605273609772304,-0.6539828775693146,-0.6145464248868189,-0.5498127375869197,-0.3784218535714068,-0.186899636008242,0.0007089583098389,0.1733054468488255,0.3268419487637315,0.4609294556544876,0.5769255609221737,0.6768867555908855,1.0073695032111425,1.1819729336351932,2018-04-23,-0.5189371491848219,-0.5232468036822016,-0.5281574723030467,-0.5263100453203782,-0.5147577016546623,-0.4948693104127182,-0.4348259245686146,-0.3543934443240832,-0.1567666203897477,0.0617876750068191,0.2800589979564609,0.4864003055254056,0.6751326312630841,0.8441968793841426,0.9936393575747324,1.1246507393054692,1.5669425366444845,1.797716469610637,2018-04-23,0.0086782006811907,0.2530552351773656,0.7178302774086385,1.3223280681333964,1.830708949871864,2.257609839096344,2.9149009240775747,3.373038953389001,3.903711769902668,4.139658198222238,4.230718726039266,4.253494204029819,4.246515166983018,4.228666954961823,4.208806781704599,4.190757188115077,4.146660682755635,4.148079114591763
1777,,,,,,,,,,,,,2018-04-24,-0.6031668161479397,-0.6160064317019321,-0.6367511383005946,-0.6547053066924886,-0.6591100990606762,-0.6521831233831108,-0.6117505479660812,-0.545823671610651,-0.3718243302618722,-0.1777587808773431,0.0121172448074373,0.1866394272642502,0.3417658372043748,0.4771447883670729,0.5941811626014459,0.6949781092147438,1.0277909216087044,1.203366837371194,2018-04-24,-0.4987329135687798,-0.5058512376471588,-0.5157954569108893,-0.5197769982290095,-0.5123361534140054,-0.495178314071186,-0.4375434346436897,-0.3568488602859077,-0.1551601152014168,0.0680822491092829,0.2895692736284907,0.4972446008137439,0.6857377553395025,0.8535180131753854,1.0011465360810483,1.1302238095335415,1.567575057963154,1.8020260673223367,2018-04-24,0.0087329546455377,0.2520496075766514,0.7155234020538336,1.3198895727598392,1.8297398665662403,2.259192842513405,2.9233476406358063,3.3890667688807414,3.933119031431787,4.178113919816314,4.274220737766714,4.299198396475063,4.29263729717942,4.2741701628015685,4.253115896595077,4.233556466205985,4.180055413204491,4.170688034713399
1778,,,,,,,,,,,,,2018-04-25,-0.5949151044800475,-0.6088959853362731,-0.6317608934017647,-0.6523536032077633,-0.658843626601088,-0.6535427577397468,-0.6152936508686242,-0.5505285972836642,-0.3771265084024122,-0.1826833664832765,0.0077254738580565,0.1826068835604184,0.3378290303279261,0.4730560504924668,0.5897468679804998,0.6900648731343058,1.019946541146234,1.193179665171121,2018-04-25,-0.5083523461213691,-0.5141313957419787,-0.5217726011201447,-0.5233127247154741,-0.5144068482424431,-0.4965325414992776,-0.438989421960831,-0.3595242681833586,-0.1610215478803578,0.0602048169654576,0.2815719689697662,0.4907540811145754,0.681789374273988,0.8525510715024041,1.0031255939841728,1.1347898127230884,1.5763009850622245,1.8045007041215575,2018-04-25,0.0070701005254983,0.2074369057601565,0.5962146989130891,1.1192669072319257,1.5776083243947157,1.9787263276925189,2.6350998621845125,3.132976014150463,3.7858369373205223,4.1364706799161,4.307186343869945,4.372723797333288,4.378452284293545,4.351664038229809,4.308570486124577,4.258626832300019,4.026519542438524,3.874558386828922
1779,,,,,,,,,,,,,2018-04-26,-0.6127932025281713,-0.625416459490197,-0.6457437257825962,-0.6631518079460281,-0.6671101671031523,-0.6598376417432537,-0.6190101622669433,-0.5530571321939259,-0.3799280070110065,-0.1876222664466738,-2.4462975554584432e-05,0.1719883441249443,0.3245734585403301,0.4575048156564829,0.5722579738172211,0.6709688169090766,0.9962079612872996,1.167504678521479,2018-04-26,-0.5107279261004903,-0.51621863053236,-0.5233406930704791,-0.5242807287159388,-0.5149638196191764,-0.4968419556727621,-0.4392057569618774,-0.3600602581328207,-0.1629829797759701,0.0562880425136658,0.2755604781871312,0.4827237824633492,0.6719234875795586,0.8410755306876041,0.9902720286540188,1.1207757543673935,1.5588820716350051,1.785783104951376,2018-04-26,0.0083533948048707,0.2422858534958808,0.6900111882409925,1.2785149078859226,1.779751309322773,2.2059496028430545,2.873998248574666,3.350864314356835,3.920851542531145,4.184037758029295,4.287351874094903,4.310539244537654,4.296272451346035,4.266895798927022,4.2337065893158705,4.202077064285541,4.10545286333245,4.081680167331969
1780,,,,,,,,,,,,,2018-04-27,-0.6088074246023183,-0.6222078307988732,-0.6442434061802451,-0.6644087075017333,-0.6712763399809081,-0.6669895120022153,-0.6321332642663071,-0.5718836217238277,-0.408654956052481,-0.223869852792796,-0.0415461196973758,0.1270394953019771,0.2776005496102591,0.4095161217485126,0.5239449082085681,0.6227839236592558,0.9509958350248318,1.1251379929511949,2018-04-27,-0.493635143519008,-0.5017427629109871,-0.5137312730046657,-0.5207630825262082,-0.5163389599219794,-0.5021504311798095,-0.4502665464619912,-0.3750147627686289,-0.1831120326061643,0.0319288654580223,0.2467776883465617,0.4492457671395335,0.6337778510652843,0.7986432370765169,0.9442100052809792,1.0719042446404805,1.5080788566645422,1.7445859740847842,2018-04-27,0.0071571895280249,0.2086073785570211,0.5982310247262533,1.119690064136532,1.5739237484537467,1.9692711501250044,2.6117029767135147,3.095475287062753,3.72783255675538,4.073203125966061,4.253651455633353,4.340824491705384,4.376475401032477,4.384696925331113,4.379198580672928,4.367624481958487,4.30898428084892,4.282852738985273
1781,,,,,,,,,,,,,2018-04-30,-0.5883693140562215,-0.6031145514223752,-0.6277430445754049,-0.6513522432496635,-0.6611796078527199,-0.6594203617824785,-0.6285073722674799,-0.5709839086652062,-0.4105733598623819,-0.2263327239696639,-0.0432904094270707,0.1266484091814241,0.2788199842876189,0.4123870748007032,0.5283925972956647,0.6286787111497283,0.9620160795277216,1.1388995287420944,2018-04-30,-0.5010602588471198,-0.5077252117974261,-0.5170330058067671,-0.5207314170663055,-0.5136817616170815,-0.4974599886941462,-0.4429015142008206,-0.3663180430065456,-0.1740305229600434,0.0401566395158212,0.254071983777612,0.4560141019838095,0.6405649350444023,0.8059631981298239,0.9524784057881012,1.0814219015513444,1.5252880721120547,1.7682902866996797,2018-04-30,0.0070820698562042,0.2079838799428883,0.5973020616449574,1.1199637415198045,1.5767974316528388,1.975597188833094,2.6258656631220703,3.116863562022536,3.757154714830474,4.099522011041174,4.2670998628403405,4.334126233491343,4.345012647869271,4.326046857697586,4.292558716452108,4.253296092441657,4.076515775443033,3.969615777863123
1783,,,,,,,,,,,,,2018-05-03,-0.5934230786954612,-0.6075900885014089,-0.6313026741446375,-0.6541494780611854,-0.6638103469583636,-0.6623485845585968,-0.6330010016620493,-0.5778050843610032,-0.4226825566624921,-0.2431329126978241,-0.0635190756899559,0.104303698060562,0.2554739098918315,0.3888893248540759,0.5053414425474889,0.6064645488209601,0.9456569833456124,1.127333771889354,2018-05-03,-0.5011875245541245,-0.5083007102631607,-0.5185145741025103,-0.5235149065184546,-0.5176945848820935,-0.5026267186070994,-0.4501455253944151,-0.3753355467505397,-0.1857502362690297,0.0266949702391201,0.2396099473544968,0.44109147555905,0.6255543389795939,0.7911077702003446,0.9379258095032252,1.0672522839071767,1.5131043424836663,1.757447513468751,2018-05-03,0.0066019293295361,0.1938118356116412,0.5579627659339315,1.0500316391900553,1.4836601884375855,1.8654608396564905,2.4964199220771657,2.9824603086996695,3.637985690581131,4.010486251120692,4.210709519017907,4.307206143374733,4.342256049604272,4.341807590715046,4.321675932132563,4.291405114132305,4.120675608121478,3.9967430241023334
1784,,,,,,,,,,,,,2018-05-04,-0.5724853814516433,-0.5877816622021099,-0.6136439640002282,-0.6392914603769928,-0.6513136072852341,-0.6518415028234985,-0.6255825864169919,-0.5725845064516353,-0.4201915233483211,-0.2421870427092765,-0.0636203904155667,0.1033320932516108,0.2536751622493245,0.3862636569850366,0.5018862294847528,0.602188877029115,0.9378141821972212,1.1170717931551608,2018-05-04,-0.4949239409287063,-0.5017851742598668,-0.5116628091007329,-0.5165450433024525,-0.510956549350194,-0.4963641970223893,-0.4452380311716926,-0.3719321840470684,-0.1847329344150861,0.0268188165960356,0.2403031033776521,0.4434006802333599,0.6300456203784126,0.7979384191495633,0.9469581931998584,1.078164909847363,1.5272129861838015,1.7680604850735762,2018-05-04,0.0069951146501117,0.2054340679050522,0.590404603723431,1.108177973405304,1.5617207662384218,1.9584826948470533,2.6073449136880944,3.0991365392304333,3.7434591226313327,4.0895766828376265,4.259030603289977,4.32593596949994,4.335128582999433,4.313438841789053,4.276680361890027,4.233970408786355,4.043297623863323,3.930281181266758
1785,,,,,,,,,,,,,2018-05-07,-0.5778864154257034,-0.592832185635833,-0.6180931723159995,-0.643115019791719,-0.6547903029728843,-0.6551987212325798,-0.6292145986020108,-0.5769564920763797,-0.4267132181451014,-0.2510431541550808,-0.0745768399658413,0.0906535223686049,0.239664005214724,0.3712639174356775,0.4861784314520356,0.5859906361692158,0.9208640109776248,1.1002394492266805,2018-05-07,-0.5053148203166095,-0.5109875889006775,-0.5187489056787402,-0.5212180688355428,-0.5139801979674479,-0.4983562081146759,-0.4465427094606982,-0.3737642922810309,-0.1892464647749783,0.0193530980457783,0.2306350198352671,0.432516342668146,0.6188128370121149,0.7869821908725356,0.9366506460357672,1.0686649369236498,1.5202605161685447,1.7595798821715247,2018-05-07,0.0077413494751579,0.2270635389339409,0.6504731408221691,1.2150846176739052,1.704260825336967,2.127202633655368,2.805895869690459,3.3052662473666934,3.924767227337175,4.22091677212145,4.334363761417164,4.348407266855793,4.311725614800276,4.252224105436475,4.1854448735647605,4.119653447864981,3.8834025909898178,3.77908954586116
1786,,,,,,,,,,,,,2018-05-08,-0.5746385181165146,-0.5898492440985585,-0.6155134022218189,-0.6408186742757134,-0.6524565232433805,-0.6525695005033283,-0.6254255824404424,-0.5715153182288866,-0.4173601481358711,-0.2377987334832285,-0.0579304131090667,0.1100758552635019,0.2612559562619525,0.3945024247868156,0.5106400543155898,0.6113461459975555,0.9480404722350332,1.1277184598744667,2018-05-08,-0.5026275806788014,-0.5080151363809752,-0.5151196819792012,-0.5164584481822625,-0.507949692434928,-0.4909476798366317,-0.4361678391747663,-0.3602902354694191,-0.1696710812240187,0.0444163030686102,0.2603058706368841,0.4658632580467632,0.6549652908380548,0.8251817105753645,0.9762664555941178,1.1091904393245446,1.5610580894526829,1.798341325181478,2018-05-08,0.0083967165358127,0.2455415203371271,0.6990710615483351,1.294389623823947,1.8005093696725432,2.2299870476961874,2.900850087254599,3.3769267215551313,3.939120639131426,4.190812778630174,4.281843869802611,4.293237016775985,4.268136873633994,4.228983105840267,4.187008248145706,4.147464898874585,4.020448225557636,3.975514291621991
1788,,,,,,,,,,,,,2018-05-10,-0.5890012401089669,-0.603701131698789,-0.6283985968669383,-0.6524606405700353,-0.6630725041559788,-0.6623459875371474,-0.6339786895459296,-0.5793114878060006,-0.4245444671388005,-0.2450321394360575,-0.065488358260028,0.1021177554838264,0.2529175546526536,0.3858423698220434,0.5017265668405608,0.6022431931626144,0.9386001743481964,1.118313923088004,2018-05-10,-0.4991782801279205,-0.5044207233355266,-0.5110640675373659,-0.5114102128379283,-0.5016923061951388,-0.4833954088237355,-0.4261495087643823,-0.3483840063571186,-0.1566045393996464,0.0551371483135838,0.2660864564550191,0.4653020384572528,0.6477191835537042,0.8116895437905356,0.957462708093102,1.0862645759120664,1.5346971502397366,1.7844404147756734,2018-05-10,0.0079049508213561,0.2305658193102198,0.6596993985820204,1.2303255439860514,1.7230225400511254,2.147552845448101,2.8254003613935024,3.3207681472382213,3.929500938664309,4.2168233510211355,4.325780056933394,4.33965476004495,4.306217064983032,4.252279884004953,4.1924065611597126,4.13409349602845,3.930019591717246,3.840967982855463
1789,,,,,,,,,,,,,2018-05-11,-0.5773943830962355,-0.5925965644344267,-0.618122463715135,-0.6429666258405544,-0.653910315820641,-0.6531632950714457,-0.624011149606936,-0.5679627449180416,-0.4098763851257647,-0.22738195411074,-0.0457012608880837,0.1231451646858277,0.2744219226195517,0.4072449793893895,0.5226249984945914,0.6223807502169763,0.9539903955110924,1.129968805850731,2018-05-11,-0.500845817290231,-0.5058196141927612,-0.5119129560317504,-0.5114529910613732,-0.5009572053411473,-0.481915495708761,-0.423292146691729,-0.3443104664624297,-0.1505893514949594,0.0624925518962626,0.2742841400607734,0.4739569347896992,0.6565486212881488,0.8204955566641114,0.9661134405050352,1.0946776165876635,1.5416102783766927,1.7901505628966117,2018-05-11,0.008609772830677,0.2501744269648338,0.7114593813087465,1.315405421628535,1.8272461643284532,2.2601905053928446,2.9332337581789623,3.407584160526932,3.961737924806024,4.205055669702288,4.289888313989207,4.297527822359867,4.270646243010421,4.231080882250505,4.189547426114318,4.150916745668898,4.029265652154576,3.987054676418965
