"TIME_PERIOD","BETA0","BETA1","BETA2","BETA3","TAU1","TAU2"
"2014-09-09",0.728611657131478,-0.718611657131478,24.2627723172736,-21.2890850392467,6.75998229694176,5.25098015214174
"2014-09-10",0.722349353273273,-0.706519855152752,24.276789689611,-21.2746343120375,6.7158724494619,5.21370610353872
"2014-09-11",0.705366545720467,-0.695366545720467,24.2723600086084,-21.2780432498354,6.68974926298019,5.20880872558171
"2014-09-12",0.749599690110932,-0.739599690110932,24.3093409649028,-21.241220186949,6.65927184838682,5.18954709869305
"2014-09-15",0.728531238120635,-0.718531238120635,24.274712003971,-21.2759220414456,6.67357325164397,5.19664306562861
"2014-09-16",0.756794445080329,-0.735056272679712,24.272666635464,-21.2788527524708,6.70378986601509,5.21236816077431
"2014-09-17",0.772948010936156,-0.762948010936155,24.2733105444847,-21.2790648518006,6.73652253110716,5.22926678031343
"2014-09-18",0.797203918016636,-0.787203918016636,24.3040560378431,-21.2465560179806,6.68233909558386,5.20979176593324
"2014-09-19",0.785926470404448,-0.775926470404448,24.2513774930266,-21.2983673604762,6.7448250913883,5.25826836823858
"2014-09-22",0.766182182644378,-0.756182182644378,24.2248560864381,-21.3247512763834,6.75810010007714,5.27923976079888
"2014-09-23",0.76034524695236,-0.743865196351391,24.2115742359656,-21.3364448481978,6.75628025513303,5.3218381583157
"2014-09-24",0.762626729587551,-0.752626729587551,24.1973144388561,-21.3509553367015,6.80919769001419,5.3648449732244
"2014-09-25",0.750564424440917,-0.740564424440917,24.1822738641426,-21.366657772181,6.82883237609019,5.36397645872624
"2014-09-26",0.730327995048005,-0.720327995048005,24.1846320960329,-21.3588783841808,6.81174700823782,5.34367345450471
"2014-09-29",0.704232593884073,-0.694232593884073,24.1702103700744,-21.3723108040758,6.79998631659979,5.35499484896235
"2014-09-30",0.701820664386032,-0.691820664386032,24.159242743096,-21.3835955914546,6.82369900056706,5.37206892913008
"2014-10-01",0.685538008192825,-0.675538008192825,24.1131038881869,-21.4302262792419,6.87029103250306,5.4214006390593
"2014-10-02",0.694712265614347,-0.684712265614347,24.1368883011892,-21.4062116265718,6.84837992476169,5.40760803816655
"2014-10-03",0.700816327520982,-0.690816327520982,24.1529194387961,-21.3885014019648,6.81330765828854,5.40946221957797
"2014-10-06",0.679058565287884,-0.669058565287884,24.137043756205,-21.404065375987,6.80670785120393,5.40056052911051
"2014-10-07",0.692000931673344,-0.682000931673344,24.1317176193333,-21.4099643967044,6.83680304954535,5.4220040867682
"2014-10-08",0.695075048286893,-0.685075048286893,24.1134056681164,-21.4285664791291,6.87803340819313,5.46800375719313
"2014-10-09",0.686634063168606,-0.676634063168606,24.1092614605109,-21.4334319105343,6.88559381792382,5.45083409365682
"2014-10-10",0.697705881434912,-0.687705881434912,24.1107743649743,-21.4312732092161,6.90125309926675,5.49096976190125
"2014-10-13",0.732654034114258,-0.722654034114258,24.1212817946162,-21.4212081537006,6.94509768720438,5.54318302527811
"2014-10-14",0.700534603769899,-0.690534603769899,24.0652582874146,-21.4756844800243,6.9687035325407,5.57579251290705
"2014-10-15",0.622726659468153,-0.612726659468153,23.9808389703853,-21.5558239103226,6.93417761053978,5.59873746491375
"2014-10-16",0.616097568992961,-0.606097568992961,24.0197371481967,-21.5137863211596,6.84197724425584,5.55295929786234
"2014-10-17",0.771190493199303,-0.761190493199304,24.0028647797732,-21.53823335082,6.76595298208755,5.47548120427181
"2014-10-20",0.610310280641379,-0.600310280641379,24.053163893746,-21.2859756746899,6.95048915313985,5.55569810508624
"2014-10-21",0.657803567110093,-0.647803567110093,24.0617679766175,-21.2770096353214,6.97258377905349,5.57111110233494
"2014-10-22",0.680282906182263,-0.670282906182263,24.0557993670658,-21.2831907030617,6.9981972719833,5.59410622521353
"2014-10-23",0.689771417988828,-0.679771417988828,24.0626096145136,-21.2764723001329,6.99672460981371,5.58166642257818
"2014-10-24",0.66641015573137,-0.65641015573137,24.0594086300709,-21.2786672229663,6.93464553143127,5.53943355432832
"2014-10-27",0.683693119643779,-0.673693119643779,24.0322834875153,-21.3048140582802,6.95358085541408,5.58005475318114
"2014-10-28",0.663205952871914,-0.653205952871914,24.0363781752766,-21.3000305047415,6.88980041434697,5.52001879721978
"2014-10-29",0.69383163811585,-0.68383163811585,24.0252440152055,-21.3112960276393,6.92443953073774,5.55426040077915
"2014-10-30",0.655195121209116,-0.645195121209116,23.9800409067465,-21.3552574851251,6.90780795754401,5.53900182712727
"2014-10-31",0.686976253888127,-0.676976253888127,23.9616964526147,-21.3745753635092,6.9754292208621,5.5853623552876
"2014-11-03",0.725082182478896,-0.715082182478896,23.9539126261448,-21.3829857631985,7.03730860494714,5.63923515323036
"2014-11-04",0.720505382160681,-0.710505382160681,23.9155999879841,-21.4208467801294,7.08841636698842,5.70941681270817
"2014-11-05",0.724661929713422,-0.714661929713422,23.9319043683033,-21.4051093644723,7.08240693014641,5.68182224390616
"2014-11-06",0.736069770263904,-0.726069770263904,23.9403106069127,-21.3978253457376,7.11381546987096,5.68661685609318
"2014-11-07",0.735572739238315,-0.725572739238315,23.9396142342098,-21.3986169405453,7.11529804449864,5.68504234565144
"2014-11-10",0.722919028460344,-0.712919028460344,23.932952080382,-21.4043961108387,7.11487262534003,5.70628339326795
"2014-11-11",0.694452749388541,-0.684452749388541,23.9746185458609,-21.3645394705434,7.15783137205517,5.73088702569752
"2014-11-12",0.668717279931774,-0.658717279931774,23.9528677183178,-21.3860262195242,7.15731602735959,5.74415469427998
"2014-11-13",0.667504101676785,-0.657504101676785,23.9553354599581,-21.383480525667,7.15656665677894,5.74857777605804
"2014-11-14",0.658609822621395,-0.648609822621395,23.948518781765,-21.390316143225,7.16169591110602,5.75511839878448
"2014-11-17",0.660922645800156,-0.650922645800156,23.9718541828416,-21.367576735558,7.18242059322482,5.78301524692186
"2014-11-18",0.700323132472627,-0.690323132472627,23.9157816250062,-21.4201881890822,7.1581444285799,5.77949956121143
"2014-11-19",0.757519117896518,-0.747519117896518,23.9645986471165,-21.3720241488299,7.20037123951977,5.83981200835328
"2014-11-20",0.726866062970361,-0.716866062970361,23.932320234179,-21.4040376730222,7.21681449783359,5.85873763105958
"2014-11-21",0.702151034558279,-0.692151034558279,23.9045299799427,-21.4318452178778,7.2408588490436,5.87364760462725
"2014-11-24",0.704178442697057,-0.694178442697057,23.9123214207127,-21.4244471041503,7.2442304297716,5.86443487114607
"2014-11-25",0.702837249546728,-0.692837249546728,23.8881750823494,-21.4492546869432,7.31930940880756,5.93761068132279
"2014-11-26",0.679560446293705,-0.669560446293705,23.8754697012883,-21.4613903953537,7.31615258593475,5.95500162511298
"2014-11-27",0.741171384597007,-0.731171384597007,23.7371977138236,-21.5753204849803,7.28855797164053,5.98357313517139
"2014-11-28",0.619444012225924,-0.609444012225924,23.8092583853517,-21.3687425823327,7.5015273181377,6.12821304310113
"2014-12-01",0.638835399117607,-0.628835399117607,23.8226493889344,-21.3563860926006,7.56731991768732,6.19076201518487
"2014-12-02",0.608122118704104,-0.598122118704104,23.8981505454032,-21.2807164252447,7.45843904449363,6.07849792962019
"2014-12-03",0.589416590484253,-0.579416590484253,23.9260681430994,-21.2538636157528,7.43043622202798,6.01500333022367
"2014-12-04",0.575652874693986,-0.565652874693986,23.9205281236212,-21.2591595329899,7.4275947142269,6.022809897518
"2014-12-05",0.578274465254445,-0.568274465254445,23.9451655440466,-21.2346610238636,7.40923367120994,6.00298421418798
"2014-12-08",0.564085535629369,-0.554085535629369,23.885962552965,-21.2935737281151,7.47711355338785,6.08341788672005
"2014-12-09",0.515651425415254,-0.505651425415254,23.8741843563135,-21.3041406589683,7.44017144496347,6.08257403413816
"2014-12-10",0.498931666426653,-0.488931666426653,23.8670852379834,-21.3107104582932,7.4299145570595,6.08806754385392
"2014-12-11",0.454256468427142,-0.444256468427142,23.8565304801578,-21.3206131761474,7.38452586183442,6.06772572444896
"2014-12-12",0.43485232355462,-0.42485232355462,23.8193643723825,-21.3569304075982,7.39077926487989,6.09037303348401
"2014-12-15",0.440447570463677,-0.430447570463677,23.8203170657407,-21.3559376520029,7.39416140253909,6.09580960397886
"2014-12-16",0.412817403499597,-0.402817403499597,23.7357140149274,-21.4362150010833,7.39517724148791,6.14814716709702
"2014-12-17",0.386230325674871,-0.376230325674871,23.7510443846409,-21.3889705396545,7.39223048093223,6.11857198119708
"2014-12-18",0.410029108357882,-0.400029108357882,23.7960932623132,-21.3408092195802,7.3619049732761,6.03956899077773
"2014-12-19",0.40950844654407,-0.39950844654407,23.7808839630858,-21.3558727288433,7.37859399323847,6.04422540747953
"2014-12-22",0.428651916590592,-0.418651916590592,23.7646085612787,-21.3723589929992,7.41290779563204,6.06961298378432
"2014-12-23",0.420941499164324,-0.410941499164324,23.758773947719,-21.3781136604416,7.40689928263887,6.06251000329909
"2014-12-24",0.413427501218833,-0.403427501218834,23.7594237479616,-21.3771906812599,7.38196677536607,6.03706330825974
"2014-12-29",0.562933302523848,-0.552933302523848,23.5751244160904,-21.6777058414808,7.23763860251512,6.00950829103768
"2014-12-30",0.546928989067148,-0.536928989067148,23.5618374745225,-21.69079231641,7.2412211047242,5.99999380206561
"2014-12-31",0.536425696450605,-0.526425696450605,23.5658542168985,-21.6866540508238,7.21932316217167,5.97569900462782
"2015-01-02",0.515506965821557,-0.505506965821557,23.5142431930303,-21.7379492620638,7.21842714668156,6.01648852245828
"2015-01-05",0.499364848298051,-0.489364848298051,23.4888501290358,-21.7624375724216,7.21388052953351,6.04045843179528
"2015-01-06",0.43963493905006,-0.42963493905006,23.3882320446611,-21.8537973776182,7.09440758370412,6.03900804578551
"2015-01-07",1.40586008874548,-1.39586008877464,22.1779569505691,-22.9768724839062,5.44528147761835,4.96357755051272
"2015-01-08",1.50405275163513,-1.49405275146391,21.8562028131233,-22.8411065230152,5.22960911052838,4.780685488209
"2015-01-09",1.49081532525231,-1.4808153252251,21.8757150977348,-22.8217666749054,5.2115203282256,4.74263296130915
"2015-01-12",1.4501115536251,-1.44011155364678,21.8312174880305,-22.8655896865764,5.20987456368715,4.77512671685934
"2015-01-13",1.436666060233,-1.42666606033009,21.8382033056329,-22.8592770070893,5.21339358721247,4.77330995842419
"2015-01-14",1.41214409453205,-1.40214409442491,21.7976809437544,-22.8854811621346,5.34626833457256,4.91269917501978
"2015-01-15",1.3343454839314,-1.32434548400672,21.8409516434043,-22.8417975883746,5.27545472523277,4.80065673091851
"2015-01-16",1.27341523443614,-1.26341523443119,21.8720592567423,-22.7200282198669,5.42983836041372,4.9083624111419
"2015-01-19",1.33649508645829,-1.32649508648221,21.801052831166,-22.8935203485392,5.18001036224393,4.72801482532597
"2015-01-20",1.34966516815621,-1.33966516820161,21.7644536765995,-22.8168847646452,5.17448719224015,4.73745183910848
"2015-01-21",1.75727166356632,-1.74727166356087,-1.95108967769862,-4.77051736896972,0.396010327682147,2.4386296670279
"2015-01-22",1.90868302499617,-1.89868302499146,-1.86276219588583,-5.35415945582608,0.396340228609067,2.29602954568031
"2015-01-23",1.68562615522324,-1.67562615523374,-1.77378437676251,-4.76202073369864,0.43014424845797,2.62021891991227
"2015-01-26",1.63943344503995,-1.62943344504184,-1.68010264801803,-4.49253975468133,0.456409241207552,2.66973409268356
"2015-01-27",1.61807577756957,-1.60807577755728,-1.70002273500925,-4.45780379593522,0.430994922865495,2.58896942729425
"2015-01-28",1.55871251806159,-1.54871251806309,-1.71051108310044,-4.33332895023866,0.413813528513779,2.524748950749
"2015-01-29",1.52583361005099,-1.51583361004451,-1.59290529740056,-4.28320287977833,0.432762578576613,2.51485832144227
"2015-01-30",1.45766082180877,-1.44766082180362,-1.58480320203046,-4.11168630867972,0.420963134128618,2.51030206293229
"2015-02-02",1.36729887596114,-1.35729887596443,-1.62453730834176,-4.02030727673371,0.377395931766614,2.45433699442022
"2015-02-03",1.41142723748922,-1.40142723752255,-1.62296147323066,-4.11763590364618,0.383357946095568,2.40595025637005
"2015-02-04",1.40610659524741,-1.3961065952308,-1.70403109288618,-4.17553450106124,0.349464253871151,2.28293931907999
"2015-02-05",1.38300792420604,-1.36873469764299,-1.71788693366901,-4.10446569750139,0.339679237944136,2.24161638178809
"2015-02-06",1.35192309267344,-1.32499097793094,-1.71523237236295,-4.09570240905458,0.323583292135935,2.18771822711983
"2015-02-09",1.35879947572702,-1.3100781620394,-1.71160253836601,-4.06219113385098,0.332889115174232,2.19670155330511
"2015-02-10",1.36209763963483,-1.35209763960636,-1.76458961955151,-4.1038744156311,0.309164396354045,2.11448689312902
"2015-02-11",1.33963600484203,-1.32963600485164,-1.78499485546137,-4.04692637011048,0.303860605092477,2.12542375792855
"2015-02-12",1.30769447343847,-1.18360869672447,-1.90891103587507,-3.98084357771079,0.306042882108854,2.1557640433184
"2015-02-13",1.3308376293915,-1.31575021796637,-1.50018505359613,-4.10382439663828,0.336184495368333,2.16182343377695
"2015-02-16",1.36332391221621,-1.35332391221855,-1.61298254341278,-4.20782056572493,0.324342815504112,2.16853279086404
"2015-02-17",1.38509709941038,-1.37509709938406,-1.69891732650352,-4.18473118674375,0.329496444024639,2.20601654618214
"2015-02-18",1.48824760126126,-1.45722729706126,-1.74440228759411,-4.50701872304123,0.333213735190902,2.19343276692357
"2015-02-19",1.54429098161572,-1.50074874212195,-1.75402238010207,-4.6273683271758,0.355317933221759,2.26558890678271
"2015-02-20",1.52362155949602,-1.51362155948735,-1.70337941648453,-4.63108491681427,0.356392978724543,2.32093757866099
"2015-02-23",1.60401091233984,-1.5938467763624,-1.80765960420824,-4.8363393582174,0.355149523110694,2.35027178507945
"2015-02-24",1.60383333135821,-1.28852346130824,-2.69834538171316,-4.85635026221006,0.288048564807666,2.3040879849138
"2015-02-25",1.54102129605006,-1.53102129603791,-1.83671943369268,-4.68194643227917,0.351728504507056,2.38416248666564
"2015-02-26",1.4518895791586,-1.4261210232258,-1.82551426330716,-4.48170731680024,0.353571129924856,2.40368611334121
"2015-02-27",1.49043492520874,-1.46324255850069,-1.93277592965221,-4.45931086039417,0.367551295625291,2.4417451161136
"2015-03-02",1.52734438175324,-1.48243797184507,-1.92902748766855,-4.56555008113631,0.364502755569827,2.45040632793459
"2015-03-03",1.52890691871307,-1.47614730099617,-2.02190693434311,-4.52935301538935,0.348055516739737,2.3755042753803
"2015-03-04",1.51958590931265,-1.43421540001397,-1.9921849721739,-4.51984656638031,0.342120641254766,2.34168317308898
"2015-03-05",1.47010289471406,-1.38673623502821,-2.01560428090127,-4.45572435046726,0.324998861771461,2.33924919797613
"2015-03-06",1.42860551368283,-1.33088311031733,-2.04281826273052,-4.30811609861637,0.318574339938044,2.25372080161219
"2015-03-09",1.37635240430885,-1.36635240424585,-1.72791524655577,-4.23975975381499,0.340667084313417,2.33535621558309
"2015-03-10",1.15785851651342,-1.14785851652967,-1.54545957425412,-3.75174763392027,0.325499733199513,2.29517693826585
"2015-03-11",1.07209933155392,-1.03448691076568,-1.63720694343187,-3.47711666442233,0.314388216196022,2.31676054745558
"2015-03-12",1.07559269126671,-1.06559269122147,-1.53822055670602,-3.45826732499369,0.322175647119528,2.23286327567008
"2015-03-13",1.07952763472488,-1.03698488186131,-1.62561681965668,-3.36338308218885,0.329658025200749,2.1891655807614
"2015-03-16",1.00001067557327,-0.951697667161642,-1.59784678715995,-3.14135239896295,0.307030976381787,2.10831657058424
"2015-03-17",1.0435017394451,-1.03350173943337,-1.44004278425656,-3.2083207259402,0.321107631459585,2.11842531898867
"2015-03-18",0.991452827192188,-0.98145282719712,-1.46509760760761,-3.21019996516147,0.310951165455171,2.17569771764231
"2015-03-19",0.973194870531902,-0.963194870531079,-1.51864033305573,-3.06750017865943,0.337695084912319,2.24469834148823
"2015-03-20",0.981554983382332,-0.971554983386155,-1.35910982822107,-3.11809075231857,0.359637880322414,2.2514697462703
"2015-03-23",0.987620241872734,-0.977620241879449,-1.46391448809721,-3.06284371731157,0.334153738620861,2.17499275720312
"2015-03-24",0.96455927627538,-0.954559276280768,-1.5221896953537,-3.00015490827843,0.310764905338362,2.09235961755061
